vp ses resp RT key stim inf1 inf2
vp03 ses01 s 0.9206 l stim33 3 3
vp03 ses01 d 0.8163 r stim57 5 7
vp03 ses01 s 1.0229 l stim75 7 5
vp03 ses01 s 1.4725 l stim02 0 2
vp03 ses01 d 0.8743 r stim04 0 4
vp03 ses01 d 0.7504 r stim14 1 4
vp03 ses01 d 1.1018 r stim33 3 3
vp03 ses01 d 0.926 r stim57 5 7
vp03 ses01 s 0.9902 l stim33 3 3
vp03 ses01 d 0.6681 r stim55 5 5
vp03 ses01 d 0.6815 r stim34 3 4
vp03 ses01 d 0.5303 r stim66 6 6
vp03 ses01 d 1.6676 r stim53 5 3
vp03 ses01 s 0.8307 l stim73 7 3
vp03 ses01 s 1.0363 l stim42 4 2
vp03 ses01 s 1.4238 l stim76 7 6
vp03 ses01 d 1.5201 r stim77 7 7
vp03 ses01 d 0.7717 r stim48 4 8
vp03 ses01 s 0.8241 l stim88 8 8
vp03 ses01 s 0.699 l stim00 0 0
vp03 ses01 s 0.7808 l stim53 5 3
vp03 ses01 s 1.0172 l stim11 1 1
vp03 ses01 s 0.8359 l stim52 5 2
vp03 ses01 s 0.8122 l stim11 1 1
vp03 ses01 d 0.6802 r stim12 1 2
vp03 ses01 d 0.9143 r stim57 5 7
vp03 ses01 d 0.9609 r stim88 8 8
vp03 ses01 s 1.3247 l stim64 6 4
vp03 ses01 s 0.8335 l stim44 4 4
vp03 ses01 s 1.0065 l stim01 0 1
vp03 ses01 d 0.6265 r stim68 6 8
vp03 ses01 s 0.885 l stim00 0 0
vp03 ses01 d 0.7807 r stim26 2 6
vp03 ses01 d 0.8011 r stim55 5 5
vp03 ses01 d 0.9393 r stim34 3 4
vp03 ses01 s 0.801 l stim01 0 1
vp03 ses01 s 0.975 l stim12 1 2
vp03 ses01 d 0.6411 r stim57 5 7
vp03 ses01 d 1.1518 r stim11 1 1
vp03 ses01 d 0.6224 r stim05 0 5
vp03 ses01 s 1.4016 l stim62 6 2
vp03 ses01 d 1.214 r stim33 3 3
vp03 ses01 d 1.0786 r stim14 1 4
vp03 ses01 d 1.0189 r stim62 6 2
vp03 ses01 d 0.822 r stim88 8 8
vp03 ses01 d 0.6108 r stim17 1 7
vp03 ses01 d 1.188 r stim77 7 7
vp03 ses01 d 1.1504 r stim16 1 6
vp03 ses01 d 0.7123 r stim27 2 7
vp03 ses01 s 0.8791 l stim67 6 7
vp03 ses01 s 1.2244 l stim30 3 0
vp03 ses01 d 1.0074 r stim33 3 3
vp03 ses01 s 0.9091 l stim01 0 1
vp03 ses01 d 0.7365 r stim72 7 2
vp03 ses01 s 1.3424 l stim65 6 5
vp03 ses01 d 1.0186 r stim67 6 7
vp03 ses01 s 1.0858 l stim33 3 3
vp03 ses01 d 0.6454 r stim88 8 8
vp03 ses01 d 1.3056 r stim75 7 5
vp03 ses01 s 1.0436 l stim77 7 7
vp03 ses01 d 0.9664 r stim88 8 8
vp03 ses01 d 1.1995 r stim44 4 4
vp03 ses01 s 0.9143 l stim44 4 4
vp03 ses01 d 0.7427 r stim04 0 4
vp03 ses01 s 1.2788 l stim45 4 5
vp03 ses01 s 0.8323 l stim87 8 7
vp03 ses01 s 0.8064 l stim22 2 2
vp03 ses01 s 1.0446 l stim42 4 2
vp03 ses01 d 0.9494 r stim43 4 3
vp03 ses01 s 0.8146 l stim51 5 1
vp03 ses01 d 0.6403 r stim12 1 2
vp03 ses01 d 0.7515 r stim32 3 2
vp03 ses01 d 0.5701 r stim43 4 3
vp03 ses01 s 0.777 l stim31 3 1
vp03 ses01 s 0.8956 l stim42 4 2
vp03 ses01 d 0.6581 r stim45 4 5
vp03 ses01 s 1.038 l stim50 5 0
vp03 ses01 d 0.824 r stim44 4 4
vp03 ses01 d 0.5953 r stim45 4 5
vp03 ses01 d 0.573 r stim05 0 5
vp03 ses01 d 1.2759 r stim85 8 5
vp03 ses01 d 0.6337 r stim88 8 8
vp03 ses01 s 1.0612 l stim43 4 3
vp03 ses01 d 0.6144 r stim47 4 7
vp03 ses01 d 0.4891 r stim88 8 8
vp03 ses01 s 1.3878 l stim74 7 4
vp03 ses01 d 0.5646 r stim23 2 3
vp03 ses01 d 0.9715 r stim04 0 4
vp03 ses01 d 0.8036 r stim66 6 6
vp03 ses01 d 1.077 r stim22 2 2
vp03 ses01 s 1.4486 l stim55 5 5
vp03 ses01 s 0.9478 l stim11 1 1
vp03 ses01 d 0.6471 r stim46 4 6
vp03 ses01 s 0.974 l stim58 5 8
vp03 ses01 d 0.8216 r stim88 8 8
vp03 ses01 d 0.8975 r stim12 1 2
vp03 ses01 d 0.6441 r stim68 6 8
vp03 ses01 s 0.8532 l stim30 3 0
vp03 ses01 d 0.661 r stim17 1 7
vp03 ses01 d 1.1485 r stim43 4 3
vp03 ses01 d 0.5962 r stim35 3 5
vp03 ses01 d 0.6855 r stim22 2 2
vp03 ses01 d 0.8846 r stim62 6 2
vp03 ses01 d 0.979 r stim65 6 5
vp03 ses01 d 0.8129 r stim55 5 5
vp03 ses01 s 1.0847 l stim78 7 8
vp03 ses01 d 0.7098 r stim47 4 7
vp03 ses01 d 0.7593 r stim57 5 7
vp03 ses01 s 0.779 l stim43 4 3
vp03 ses01 s 0.8812 l stim23 2 3
vp03 ses01 s 0.7265 l stim21 2 1
vp03 ses01 s 0.861 l stim00 0 0
vp03 ses01 d 0.6533 r stim58 5 8
vp03 ses01 s 0.8654 l stim22 2 2
vp03 ses01 d 0.5801 r stim14 1 4
vp03 ses01 d 0.5228 r stim88 8 8
vp03 ses01 s 0.7285 l stim44 4 4
vp03 ses01 s 0.9765 l stim53 5 3
vp03 ses01 d 0.6775 r stim03 0 3
vp03 ses01 d 0.6097 r stim27 2 7
vp03 ses01 d 0.7683 r stim73 7 3
vp03 ses01 d 0.4923 r stim36 3 6
vp03 ses01 d 0.603 r stim46 4 6
vp03 ses01 d 0.9788 r stim43 4 3
vp03 ses01 d 0.7799 r stim35 3 5
vp03 ses01 d 1.3174 r stim33 3 3
vp03 ses01 d 0.8882 r stim68 6 8
vp03 ses01 s 0.684 l stim24 2 4
vp03 ses01 d 0.716 r stim04 0 4
vp03 ses01 d 0.9667 r stim45 4 5
vp03 ses01 s 0.8533 l stim56 5 6
vp03 ses01 d 0.7463 r stim77 7 7
vp03 ses01 d 0.8147 r stim67 6 7
vp03 ses01 s 0.5855 l stim00 0 0
vp03 ses01 s 1.0447 l stim76 7 6
vp03 ses01 d 0.7655 r stim03 0 3
vp03 ses01 s 0.8514 l stim13 1 3
vp03 ses01 d 0.759 r stim35 3 5
vp03 ses01 d 0.9305 r stim86 8 6
vp03 ses01 d 1.277 r stim46 4 6
vp03 ses01 d 1.3472 r stim44 4 4
vp03 ses01 s 0.8035 l stim88 8 8
vp03 ses01 s 0.9268 l stim88 8 8
vp03 ses01 s 0.9905 l stim01 0 1
vp03 ses01 d 0.8043 r stim54 5 4
vp03 ses01 d 0.697 r stim16 1 6
vp03 ses01 d 0.546 r stim88 8 8
vp03 ses01 s 0.9336 l stim01 0 1
vp03 ses01 d 1.1648 r stim60 6 0
vp03 ses01 s 0.9592 l stim21 2 1
vp03 ses01 d 0.8765 r stim25 2 5
vp03 ses01 d 0.554 r stim66 6 6
vp03 ses01 d 0.993 r stim43 4 3
vp03 ses01 s 0.9435 l stim55 5 5
vp03 ses01 d 0.7428 r stim05 0 5
vp03 ses01 s 1.0621 l stim10 1 0
vp03 ses01 s 1.0341 l stim77 7 7
vp03 ses01 d 0.7349 r stim24 2 4
vp03 ses01 s 1.1866 l stim78 7 8
vp03 ses01 d 1.4609 r stim75 7 5
vp03 ses01 s 1.0117 l stim87 8 7
vp03 ses01 s 0.9657 l stim87 8 7
vp03 ses01 s 0.8161 l stim85 8 5
vp03 ses01 d 0.6939 r stim27 2 7
vp03 ses01 s 0.8025 l stim55 5 5
vp03 ses01 s 1.0743 l stim77 7 7
vp03 ses01 d 0.6642 r stim48 4 8
vp03 ses01 d 1.0917 r stim04 0 4
vp03 ses01 s 0.9507 l stim66 6 6
vp03 ses01 s 1.2491 l stim64 6 4
vp03 ses01 s 0.886 l stim45 4 5
vp03 ses01 s 0.9444 l stim54 5 4
vp03 ses01 d 1.2602 r stim77 7 7
vp03 ses01 s 1.0467 l stim33 3 3
vp03 ses01 s 1.1126 l stim12 1 2
vp03 ses01 s 0.776 l stim32 3 2
vp03 ses01 s 0.9813 l stim55 5 5
vp03 ses01 s 0.9648 l stim02 0 2
vp03 ses01 s 0.7788 l stim63 6 3
vp03 ses01 s 1.0334 l stim51 5 1
vp03 ses01 d 0.7372 r stim77 7 7
vp03 ses01 d 0.855 r stim60 6 0
vp03 ses01 d 1.0639 r stim31 3 1
vp03 ses01 d 0.9011 r stim55 5 5
vp03 ses01 s 1.1937 l stim63 6 3
vp03 ses01 d 0.6141 r stim57 5 7
vp03 ses01 d 0.8394 r stim13 1 3
vp03 ses01 d 0.5778 r stim37 3 7
vp03 ses01 d 1.5695 r stim56 5 6
vp03 ses01 s 0.8766 l stim20 2 0
vp03 ses01 s 0.872 l stim21 2 1
vp03 ses01 s 0.9998 l stim22 2 2
vp03 ses01 d 0.5346 r stim78 7 8
vp03 ses01 s 0.8704 l stim10 1 0
vp03 ses01 d 0.815 r stim54 5 4
vp03 ses01 d 0.6048 r stim57 5 7
vp03 ses01 s 0.9967 l stim22 2 2
vp03 ses01 s 1.0477 l stim44 4 4
vp03 ses01 d 0.7362 r stim50 5 0
vp03 ses01 d 0.7037 r stim83 8 3
vp03 ses01 d 0.7683 r stim66 6 6
vp03 ses01 d 0.7368 r stim53 5 3
vp03 ses01 s 1.0551 l stim56 5 6
vp03 ses01 d 1.0279 r stim55 5 5
vp03 ses01 s 0.8952 l stim22 2 2
vp03 ses01 d 0.9607 r stim17 1 7
vp03 ses01 d 0.928 r stim44 4 4
vp03 ses01 s 0.9561 l stim22 2 2
vp03 ses01 d 0.8222 r stim68 6 8
vp03 ses01 s 0.7796 l stim53 5 3
vp03 ses01 s 1.4488 l stim87 8 7
vp03 ses01 s 1.0625 l stim12 1 2
vp03 ses01 d 0.7038 r stim25 2 5
vp03 ses01 s 1.2856 l stim85 8 5
vp03 ses01 s 1.0222 l stim22 2 2
vp03 ses01 s 1.1236 l stim33 3 3
vp03 ses01 d 0.6015 r stim67 6 7
vp03 ses01 d 0.7439 r stim88 8 8
vp03 ses01 s 1.612 l stim36 3 6
vp03 ses01 s 1.4463 l stim34 3 4
vp03 ses01 d 0.5803 r stim48 4 8
vp03 ses01 s 1.0885 l stim74 7 4
vp03 ses01 s 0.9466 l stim23 2 3
vp03 ses01 d 0.5611 r stim25 2 5
vp03 ses01 d 0.4251 r stim24 2 4
vp03 ses01 d 0.7455 r stim46 4 6
vp03 ses01 d 1.0303 r stim56 5 6
vp03 ses01 d 0.584 r stim13 1 3
vp03 ses01 s 0.6571 l stim44 4 4
vp03 ses01 s 0.7871 l stim10 1 0
vp03 ses01 s 0.9733 l stim63 6 3
vp03 ses01 d 0.823 r stim22 2 2
vp03 ses01 s 0.9774 l stim86 8 6
vp03 ses01 s 1.0465 l stim55 5 5
vp03 ses01 s 0.9995 l stim63 6 3
vp03 ses01 d 0.6352 r stim16 1 6
vp03 ses01 s 1.0474 l stim77 7 7
vp03 ses01 s 0.8692 l stim02 0 2
vp03 ses01 s 1.0796 l stim12 1 2
vp03 ses01 s 1.1008 l stim35 3 5
vp03 ses01 s 1.5771 l stim46 4 6
vp03 ses01 d 1.3002 r stim33 3 3
vp03 ses01 s 0.9888 l stim33 3 3
vp03 ses01 s 1.2042 l stim20 2 0
vp03 ses01 d 0.8041 r stim44 4 4
vp03 ses01 s 1.0267 l stim57 5 7
vp03 ses01 d 0.6297 r stim55 5 5
vp03 ses01 d 0.8563 r stim66 6 6
vp03 ses01 s 1.1831 l stim75 7 5
vp03 ses01 s 0.8356 l stim00 0 0
vp03 ses01 d 0.8632 r stim52 5 2
vp03 ses01 s 0.9887 l stim67 6 7
vp03 ses01 d 0.9068 r stim12 1 2
vp03 ses01 s 0.9355 l stim88 8 8
vp03 ses01 s 0.8312 l stim33 3 3
vp03 ses01 d 0.9224 r stim34 3 4
vp03 ses01 d 0.6364 r stim05 0 5
vp03 ses01 d 1.1303 r stim85 8 5
vp03 ses01 s 2.0213 l stim12 1 2
vp03 ses01 d 0.8431 r stim47 4 7
vp03 ses01 d 0.768 r stim15 1 5
vp03 ses01 s 1.0535 l stim10 1 0
vp03 ses01 d 0.9248 r stim11 1 1
vp03 ses01 s 1.0715 l stim11 1 1
vp03 ses01 s 0.9983 l stim32 3 2
vp03 ses01 s 1.6494 l stim12 1 2
vp03 ses01 d 0.8301 r stim82 8 2
vp03 ses01 s 1.0539 l stim85 8 5
vp03 ses01 s 0.8413 l stim43 4 3
vp03 ses01 s 1.3993 l stim21 2 1
vp03 ses01 d 0.5628 r stim47 4 7
vp03 ses01 d 0.8674 r stim74 7 4
vp03 ses01 d 0.7935 r stim76 7 6
vp03 ses01 s 0.9329 l stim10 1 0
vp03 ses01 s 0.9811 l stim11 1 1
vp03 ses01 s 1.2466 l stim44 4 4
vp03 ses01 d 0.6476 r stim41 4 1
vp03 ses01 d 0.994 r stim03 0 3
vp03 ses01 s 1.0791 l stim64 6 4
vp03 ses01 s 0.8847 l stim10 1 0
vp03 ses01 s 0.9494 l stim31 3 1
vp03 ses01 s 0.7656 l stim10 1 0
vp03 ses01 d 0.5678 r stim35 3 5
vp03 ses01 s 0.8908 l stim32 3 2
vp03 ses01 d 0.6668 r stim45 4 5
vp03 ses01 d 1.0309 r stim61 6 1
vp03 ses01 s 1.2181 l stim22 2 2
vp03 ses01 d 1.0343 r stim66 6 6
vp03 ses01 d 0.8869 r stim05 0 5
vp03 ses01 d 1.1488 r stim34 3 4
vp03 ses02 s 0.9299 l stim40 4 0
vp03 ses02 s 0.9136 l stim43 4 3
vp03 ses02 d 0.6108 r stim12 1 2
vp03 ses02 d 0.655 r stim23 2 3
vp03 ses02 d 0.6486 r stim02 0 2
vp03 ses02 d 0.6266 r stim34 3 4
vp03 ses02 s 0.92 l stim63 6 3
vp03 ses02 d 0.6167 r stim67 6 7
vp03 ses02 d 0.796 r stim54 5 4
vp03 ses02 d 0.9336 r stim01 0 1
vp03 ses02 s 0.8306 l stim63 6 3
vp03 ses02 d 0.6859 r stim53 5 3
vp03 ses02 s 1.0491 l stim00 0 0
vp03 ses02 s 0.7707 l stim51 5 1
vp03 ses02 d 0.7237 r stim55 5 5
vp03 ses02 d 0.5233 r stim16 1 6
vp03 ses02 d 0.7109 r stim61 6 1
vp03 ses02 d 0.5311 r stim67 6 7
vp03 ses02 d 0.7185 r stim77 7 7
vp03 ses02 s 0.8989 l stim42 4 2
vp03 ses02 s 0.895 l stim30 3 0
vp03 ses02 s 0.9383 l stim31 3 1
vp03 ses02 s 0.9713 l stim00 0 0
vp03 ses02 d 0.6024 r stim46 4 6
vp03 ses02 d 1.096 r stim63 6 3
vp03 ses02 d 0.7873 r stim51 5 1
vp03 ses02 d 0.5394 r stim06 0 6
vp03 ses02 d 0.8307 r stim12 1 2
vp03 ses02 d 0.8341 r stim02 0 2
vp03 ses02 d 0.6611 r stim16 1 6
vp03 ses02 d 0.5786 r stim23 2 3
vp03 ses02 d 0.6885 r stim34 3 4
vp03 ses02 d 0.7178 r stim00 0 0
vp03 ses02 s 0.8693 l stim10 1 0
vp03 ses02 d 0.5299 r stim25 2 5
vp03 ses02 d 1.0821 r stim32 3 2
vp03 ses02 s 0.8221 l stim00 0 0
vp03 ses02 d 0.6469 r stim66 6 6
vp03 ses02 s 0.9241 l stim55 5 5
vp03 ses02 d 0.8377 r stim44 4 4
vp03 ses02 s 0.8776 l stim54 5 4
vp03 ses02 s 0.8211 l stim00 0 0
vp03 ses02 d 0.7426 r stim47 4 7
vp03 ses02 s 0.9453 l stim87 8 7
vp03 ses02 s 0.8778 l stim55 5 5
vp03 ses02 d 0.7152 r stim33 3 3
vp03 ses02 d 0.7382 r stim67 6 7
vp03 ses02 s 0.9691 l stim21 2 1
vp03 ses02 d 0.854 r stim55 5 5
vp03 ses02 d 0.8297 r stim12 1 2
vp03 ses02 d 0.7851 r stim55 5 5
vp03 ses02 s 0.824 l stim22 2 2
vp03 ses02 s 0.7784 l stim52 5 2
vp03 ses02 d 0.5677 r stim22 2 2
vp03 ses02 d 0.4978 r stim78 7 8
vp03 ses02 d 0.4929 r stim48 4 8
vp03 ses02 d 0.7392 r stim66 6 6
vp03 ses02 s 0.9399 l stim56 5 6
vp03 ses02 s 0.9543 l stim66 6 6
vp03 ses02 d 0.5841 r stim37 3 7
vp03 ses02 d 0.4602 r stim66 6 6
vp03 ses02 s 0.7503 l stim44 4 4
vp03 ses02 d 0.6009 r stim51 5 1
vp03 ses02 d 0.9258 r stim13 1 3
vp03 ses02 d 0.7577 r stim84 8 4
vp03 ses02 s 0.9273 l stim33 3 3
vp03 ses02 d 0.5701 r stim04 0 4
vp03 ses02 d 0.7293 r stim42 4 2
vp03 ses02 d 0.7314 r stim04 0 4
vp03 ses02 d 0.5987 r stim46 4 6
vp03 ses02 d 0.6398 r stim22 2 2
vp03 ses02 s 0.9639 l stim86 8 6
vp03 ses02 s 0.7168 l stim64 6 4
vp03 ses02 d 0.7477 r stim45 4 5
vp03 ses02 d 0.5344 r stim67 6 7
vp03 ses02 d 0.477 r stim66 6 6
vp03 ses02 d 0.7386 r stim88 8 8
vp03 ses02 d 0.6389 r stim44 4 4
vp03 ses02 d 0.6135 r stim36 3 6
vp03 ses02 d 0.8102 r stim32 3 2
vp03 ses02 d 0.7304 r stim71 7 1
vp03 ses02 d 1.1168 r stim66 6 6
vp03 ses02 s 0.7419 l stim21 2 1
vp03 ses02 d 0.7278 r stim47 4 7
vp03 ses02 d 0.7282 r stim56 5 6
vp03 ses02 d 0.7296 r stim12 1 2
vp03 ses02 s 0.83 l stim66 6 6
vp03 ses02 d 0.5659 r stim03 0 3
vp03 ses02 d 0.4466 r stim06 0 6
vp03 ses02 s 0.8736 l stim54 5 4
vp03 ses02 d 0.9427 r stim52 5 2
vp03 ses02 s 0.8606 l stim23 2 3
vp03 ses02 s 0.7855 l stim02 0 2
vp03 ses02 d 0.5711 r stim50 5 0
vp03 ses02 s 0.9447 l stim34 3 4
vp03 ses02 s 0.7273 l stim20 2 0
vp03 ses02 s 0.696 l stim54 5 4
vp03 ses02 s 0.7447 l stim00 0 0
vp03 ses02 d 0.5026 r stim87 8 7
vp03 ses02 s 0.8797 l stim43 4 3
vp03 ses02 d 0.5081 r stim87 8 7
vp03 ses02 d 0.6603 r stim31 3 1
vp03 ses02 s 0.8221 l stim54 5 4
vp03 ses02 d 0.6613 r stim14 1 4
vp03 ses02 d 1.006 r stim35 3 5
vp03 ses02 d 0.7631 r stim85 8 5
vp03 ses02 s 0.892 l stim77 7 7
vp03 ses02 d 0.5533 r stim55 5 5
vp03 ses02 s 0.9258 l stim55 5 5
vp03 ses02 d 0.521 r stim37 3 7
vp03 ses02 d 0.7262 r stim23 2 3
vp03 ses02 d 0.711 r stim68 6 8
vp03 ses02 s 0.7404 l stim00 0 0
vp03 ses02 d 0.7625 r stim13 1 3
vp03 ses02 s 0.9301 l stim67 6 7
vp03 ses02 d 0.7122 r stim22 2 2
vp03 ses02 s 0.7954 l stim13 1 3
vp03 ses02 s 0.6832 l stim33 3 3
vp03 ses02 d 1.1792 r stim11 1 1
vp03 ses02 d 0.6449 r stim06 0 6
vp03 ses02 d 0.4276 r stim25 2 5
vp03 ses02 d 1.2729 r stim40 4 0
vp03 ses02 s 0.8908 l stim41 4 1
vp03 ses02 d 0.5384 r stim10 1 0
vp03 ses02 d 0.858 r stim56 5 6
vp03 ses02 d 1.2187 r stim11 1 1
vp03 ses02 d 0.6348 r stim25 2 5
vp03 ses02 s 1.0287 l stim21 2 1
vp03 ses02 d 0.8636 r stim56 5 6
vp03 ses02 s 0.7406 l stim44 4 4
vp03 ses02 d 0.9929 r stim10 1 0
vp03 ses02 s 0.7928 l stim65 6 5
vp03 ses02 d 0.9145 r stim02 0 2
vp03 ses02 s 0.8619 l stim44 4 4
vp03 ses02 d 0.5492 r stim57 5 7
vp03 ses02 d 0.4837 r stim56 5 6
vp03 ses02 d 0.5257 r stim24 2 4
vp03 ses02 d 0.5978 r stim88 8 8
vp03 ses02 d 0.5901 r stim02 0 2
vp03 ses02 d 0.9151 r stim51 5 1
vp03 ses02 s 1.1614 l stim22 2 2
vp03 ses02 s 0.9551 l stim42 4 2
vp03 ses02 d 0.5716 r stim57 5 7
vp03 ses02 s 0.9789 l stim55 5 5
vp03 ses02 d 0.5618 r stim03 0 3
vp03 ses02 d 0.6687 r stim13 1 3
vp03 ses02 d 0.6138 r stim36 3 6
vp03 ses02 d 0.7396 r stim57 5 7
vp03 ses02 s 0.8749 l stim00 0 0
vp03 ses02 d 0.6672 r stim24 2 4
vp03 ses02 d 0.6057 r stim04 0 4
vp03 ses02 s 0.9524 l stim43 4 3
vp03 ses02 d 0.6543 r stim34 3 4
vp03 ses02 d 0.4748 r stim23 2 3
vp03 ses02 s 0.9155 l stim88 8 8
vp03 ses02 d 0.7096 r stim61 6 1
vp03 ses02 d 0.7095 r stim20 2 0
vp03 ses02 d 0.727 r stim03 0 3
vp03 ses02 s 0.9776 l stim66 6 6
vp03 ses02 d 0.6763 r stim87 8 7
vp03 ses02 s 0.7409 l stim22 2 2
vp03 ses02 s 0.7584 l stim00 0 0
vp03 ses02 d 0.6102 r stim67 6 7
vp03 ses02 s 1.0533 l stim21 2 1
vp03 ses02 s 0.9233 l stim32 3 2
vp03 ses02 s 1.1636 l stim87 8 7
vp03 ses02 d 0.7773 r stim45 4 5
vp03 ses02 d 0.7158 r stim85 8 5
vp03 ses02 s 0.8822 l stim33 3 3
vp03 ses02 d 0.8931 r stim34 3 4
vp03 ses02 d 0.6361 r stim57 5 7
vp03 ses02 d 1.1148 r stim65 6 5
vp03 ses02 d 0.7905 r stim25 2 5
vp03 ses02 s 0.9454 l stim77 7 7
vp03 ses02 d 0.8589 r stim72 7 2
vp03 ses02 d 0.6024 r stim34 3 4
vp03 ses02 d 0.6453 r stim42 4 2
vp03 ses02 d 0.7396 r stim78 7 8
vp03 ses02 s 0.8067 l stim30 3 0
vp03 ses02 s 0.8945 l stim44 4 4
vp03 ses02 s 0.938 l stim11 1 1
vp03 ses02 d 0.7236 r stim30 3 0
vp03 ses02 d 0.6239 r stim23 2 3
vp03 ses02 s 0.7676 l stim12 1 2
vp03 ses02 d 0.7038 r stim88 8 8
vp03 ses02 d 0.5843 r stim38 3 8
vp03 ses02 d 0.5577 r stim05 0 5
vp03 ses02 s 0.6665 l stim32 3 2
vp03 ses02 s 0.8118 l stim42 4 2
vp03 ses02 d 0.6184 r stim50 5 0
vp03 ses02 d 0.8938 r stim21 2 1
vp03 ses02 d 0.6228 r stim67 6 7
vp03 ses02 s 0.7328 l stim56 5 6
vp03 ses02 s 0.7669 l stim11 1 1
vp03 ses02 d 0.8038 r stim62 6 2
vp03 ses02 d 0.4342 r stim14 1 4
vp03 ses02 d 0.6672 r stim11 1 1
vp03 ses02 s 1.03 l stim65 6 5
vp03 ses02 d 0.7185 r stim42 4 2
vp03 ses02 d 0.6348 r stim87 8 7
vp03 ses02 d 0.996 r stim44 4 4
vp03 ses02 s 1.0293 l stim66 6 6
vp03 ses02 d 0.584 r stim77 7 7
vp03 ses02 s 0.8914 l stim33 3 3
vp03 ses02 d 0.6025 r stim77 7 7
vp03 ses02 d 1.0611 r stim42 4 2
vp03 ses02 d 1.032 r stim56 5 6
vp03 ses02 d 1.1028 r stim34 3 4
vp03 ses02 d 0.5628 r stim57 5 7
vp03 ses02 s 0.802 l stim53 5 3
vp03 ses02 d 0.4566 r stim27 2 7
vp03 ses02 d 0.5388 r stim76 7 6
vp03 ses02 d 0.7434 r stim43 4 3
vp03 ses02 d 0.613 r stim43 4 3
vp03 ses02 s 0.8054 l stim13 1 3
vp03 ses02 d 0.8123 r stim74 7 4
vp03 ses02 d 0.6158 r stim77 7 7
vp03 ses02 d 0.8934 r stim72 7 2
vp03 ses02 s 0.7559 l stim63 6 3
vp03 ses02 s 0.74 l stim65 6 5
vp03 ses02 d 0.8404 r stim55 5 5
vp03 ses02 d 1.2103 r stim73 7 3
vp03 ses02 d 0.7142 r stim87 8 7
vp03 ses02 d 0.7464 r stim23 2 3
vp03 ses02 d 0.6324 r stim47 4 7
vp03 ses02 d 0.4149 r stim25 2 5
vp03 ses02 d 0.5318 r stim78 7 8
vp03 ses02 d 0.4774 r stim88 8 8
vp03 ses02 d 0.5863 r stim86 8 6
vp03 ses02 d 0.7603 r stim11 1 1
vp03 ses02 d 0.9129 r stim73 7 3
vp03 ses02 d 0.59 r stim15 1 5
vp03 ses02 d 0.7347 r stim75 7 5
vp03 ses02 d 0.6018 r stim55 5 5
vp03 ses02 d 0.595 r stim88 8 8
vp03 ses02 s 0.6011 l stim12 1 2
vp03 ses02 d 0.7111 r stim24 2 4
vp03 ses02 d 1.0604 r stim24 2 4
vp03 ses02 d 0.6999 r stim37 3 7
vp03 ses02 s 0.6653 l stim44 4 4
vp03 ses02 s 0.8215 l stim01 0 1
vp03 ses02 s 0.9501 l stim22 2 2
vp03 ses02 d 0.7333 r stim68 6 8
vp03 ses02 d 1.0994 r stim44 4 4
vp03 ses02 d 0.6052 r stim38 3 8
vp03 ses02 s 0.7337 l stim33 3 3
vp03 ses02 s 0.6836 l stim01 0 1
vp03 ses02 s 0.7821 l stim55 5 5
vp03 ses02 d 0.5518 r stim84 8 4
vp03 ses02 s 0.9048 l stim56 5 6
vp03 ses02 d 1.218 r stim77 7 7
vp03 ses02 d 1.0845 r stim33 3 3
vp03 ses02 s 0.7911 l stim64 6 4
vp03 ses02 s 0.8779 l stim77 7 7
vp03 ses02 s 0.939 l stim00 0 0
vp03 ses02 d 0.3772 r stim55 5 5
vp03 ses02 s 0.8463 l stim62 6 2
vp03 ses02 s 0.7381 l stim10 1 0
vp03 ses02 d 0.4534 r stim67 6 7
vp03 ses02 d 0.5852 r stim78 7 8
vp03 ses02 s 0.7754 l stim53 5 3
vp03 ses02 s 0.8977 l stim11 1 1
vp03 ses02 s 0.7246 l stim21 2 1
vp03 ses02 d 0.5412 r stim48 4 8
vp03 ses02 d 0.6794 r stim65 6 5
vp03 ses02 d 0.5758 r stim77 7 7
vp03 ses02 s 0.9833 l stim12 1 2
vp03 ses02 s 0.9842 l stim77 7 7
vp03 ses02 s 1.2668 l stim11 1 1
vp03 ses02 s 0.9689 l stim11 1 1
vp03 ses02 s 0.6719 l stim54 5 4
vp03 ses02 s 0.8364 l stim33 3 3
vp03 ses02 d 1.2423 r stim86 8 6
vp03 ses02 s 0.8462 l stim76 7 6
vp03 ses02 s 0.9544 l stim34 3 4
vp03 ses02 d 0.5836 r stim78 7 8
vp03 ses02 d 0.8264 r stim04 0 4
vp03 ses02 d 0.7336 r stim37 3 7
vp03 ses02 d 0.6497 r stim14 1 4
vp03 ses02 d 1.147 r stim55 5 5
vp03 ses02 s 0.6057 l stim42 4 2
vp03 ses02 s 0.8822 l stim41 4 1
vp03 ses02 d 0.6272 r stim47 4 7
vp03 ses02 d 0.6039 r stim88 8 8
vp03 ses02 d 0.7126 r stim57 5 7
vp03 ses02 s 0.8057 l stim11 1 1
vp03 ses02 s 0.7012 l stim53 5 3
vp03 ses02 s 0.9003 l stim01 0 1
vp03 ses02 d 0.6454 r stim21 2 1
vp03 ses02 d 0.741 r stim60 6 0
vp03 ses02 s 0.7733 l stim11 1 1
vp03 ses02 s 0.7272 l stim21 2 1
vp03 ses02 d 1.1131 r stim33 3 3
vp03 ses02 s 0.7879 l stim85 8 5
vp03 ses02 d 0.4608 r stim48 4 8
