resp RT id s1 s2 phi1 phi2
d 1.2121 vp03 7.9 7.1 5.83795989028 4.35799478742
d 0.572 vp03 8.7 8.7 4.58728034533 1.32451311121
d 0.7725 vp03 7.1 9.1 5.72660282643 1.01972505986
d 1.4438 vp03 6.3 6.7 6.22845860346 0.877819721917
s 0.9802 vp03 7.1 7.1 3.42611459429 2.70145044546
d 0.8513 vp03 8.7 7.9 4.15883786353 0.200059644842
d 0.4277 vp03 7.1 5.9 1.72024368482 4.3686542225
d 0.7319 vp03 7.1 7.9 1.18379410712 5.35371346347
d 0.7172 vp03 8.7 8.7 3.21580630117 1.45639483698
d 0.4033 vp03 7.9 6.3 3.33976922222 5.81893406974
s 1.2996 vp03 9.1 9.1 4.30829977296 3.89774258083
d 0.6517 vp03 9.1 9.1 5.44671426554 1.460449084
d 0.6603 vp03 5.9 5.9 5.02777568484 5.43695525932
d 0.3638 vp03 6.7 7.5 3.78998356757 2.12694948708
d 0.6595 vp03 7.1 7.9 4.04982147171 0.78169963066
d 0.436 vp03 8.3 6.7 3.28734055113 1.94601539984
d 0.6113 vp03 7.5 7.9 3.40993337492 4.6758280518
d 0.6462 vp03 7.9 7.9 3.62559364627 5.32090297935
d 0.4845 vp03 8.7 7.5 3.96057321999 4.09858780679
d 0.4211 vp03 5.9 5.9 5.41153925718 3.94898036071
d 1.0209 vp03 8.3 7.1 1.23310383453 1.07922520957
d 0.605 vp03 6.3 7.5 6.25337092932 4.14616658545
s 1.0273 vp03 6.3 6.7 3.95713283804 4.16958484291
s 0.9239 vp03 8.3 8.3 0.469245454592 4.00093338667
d 0.445 vp03 5.9 5.9 3.76905564511 1.12058568675
d 0.5396 vp03 6.3 6.7 4.33136551621 1.67069971855
d 3.6075 vp03 6.7 7.9 1.27480843598 3.71322993566
s 0.8713 vp03 6.7 6.7 5.74090478535 4.14507955432
s 0.6187 vp03 7.5 9.1 6.02653447312 0.16615463085
d 0.7079 vp03 7.9 7.9 0.519415123823 2.34456466297
d 0.8837 vp03 7.5 7.5 3.15784629543 1.30374219967
d 0.6679 vp03 7.1 6.7 5.46603726013 2.84352885568
s 0.7567 vp03 7.5 7.5 4.94106556995 5.36023310854
d 0.7726 vp03 6.7 6.7 4.3067643338 4.01902573853
d 0.5489 vp03 6.7 6.3 1.48209050974 4.51505342969
d 0.4848 vp03 5.9 7.5 3.67673346933 4.48447745455
d 0.4445 vp03 6.7 6.7 3.469840663 5.84517265279
s 1.0207 vp03 8.3 8.7 1.58399646153 6.13733544877
d 0.4682 vp03 6.7 6.3 2.53844627147 0.0774008256919
d 0.7881 vp03 8.3 9.1 3.77485075103 2.68127990952
s 0.8846 vp03 6.3 6.3 3.50895133984 0.531872742893
d 0.8849 vp03 6.7 6.7 2.77000619966 3.50661230767
d 0.4529 vp03 6.3 6.3 4.10597374646 5.92259305037
s 1.0044 vp03 6.3 6.7 1.13697200697 0.803137065177
d 0.4994 vp03 7.1 7.1 3.66211423543 0.467311645981
d 0.4113 vp03 7.1 7.9 2.13713007271 2.47246046288
d 0.4437 vp03 7.1 7.1 0.960222990143 4.54811426409
d 0.9864 vp03 5.9 7.1 0.318684535833 2.30367346443
d 0.6921 vp03 5.9 5.9 4.67728392321 1.52774010728
d 0.5635 vp03 7.1 9.1 4.98263761154 5.43908964558
d 0.5719 vp03 8.3 7.1 5.71339916704 5.26524862066
d 0.6034 vp03 7.9 6.3 4.71260794491 0.708016202693
d 0.7314 vp03 5.9 5.9 5.69327125317 3.55041389019
d 0.572 vp03 7.5 7.9 2.8692807941 0.646166369642
d 0.8998 vp03 6.3 6.3 4.12635167962 1.26151414779
d 0.828 vp03 7.1 8.3 5.80985963914 5.64586631407
s 0.6758 vp03 9.1 8.3 3.79281048431 5.34354127696
s 0.4928 vp03 8.3 9.1 3.88640510057 4.08382339683
d 0.3163 vp03 6.3 5.9 0.174452675842 2.19805837248
d 0.4037 vp03 5.9 7.1 0.0168026083133 1.26450838194
s 0.6203 vp03 8.3 8.3 2.76345245762 1.6853531263
d 0.4199 vp03 7.1 6.3 2.27094282744 2.38230997143
d 0.6525 vp03 8.7 9.1 1.13246993846 2.88770996696
d 1.1882 vp03 8.3 8.7 5.70662446849 5.30061235293
s 1.0518 vp03 7.1 8.3 1.91445480625 0.217653870751
d 0.3806 vp03 6.7 8.7 1.95348827705 0.016424621214
s 1.3886 vp03 7.9 8.3 3.18371222976 2.60199720922
s 0.7487 vp03 8.7 8.7 6.1858484428 2.28531978352
d 0.5245 vp03 7.5 7.9 1.27405347237 2.64743313166
d 0.5406 vp03 8.3 7.5 0.299006036776 1.15371605204
d 0.5237 vp03 8.7 7.1 5.97026517432 2.70347599389
d 0.4922 vp03 7.5 8.3 4.14341679444 4.99299308014
d 0.4367 vp03 6.7 6.7 4.76151896264 3.45782225469
s 1.0849 vp03 7.9 8.3 2.50386835968 1.19958694712
d 0.4596 vp03 7.1 7.5 3.30330538542 4.54492802662
d 0.4364 vp03 8.3 7.5 4.63517792709 3.39216978895
d 0.5558 vp03 5.9 5.9 1.5686985154 1.11511997281
s 0.8468 vp03 9.1 9.1 2.9681525939 3.15166213446
d 0.5318 vp03 7.9 7.9 6.19206304432 4.32125134724
s 1.1965 vp03 8.7 7.9 5.02976135972 0.254771395518
d 0.4768 vp03 7.5 7.1 3.50271010269 3.72978833561
s 0.8372 vp03 8.3 7.5 4.77214885427 1.5914421629
s 1.0529 vp03 8.7 7.9 4.98746820684 5.74979270108
d 0.5068 vp03 6.7 5.9 5.68763907506 5.97718712672
d 0.9402 vp03 7.5 7.5 0.263358948208 3.76119460237
s 1.3553 vp03 7.1 7.1 3.64758564624 3.32836931573
d 0.9075 vp03 5.9 6.3 3.6880710311 0.467129266038
d 0.7472 vp03 8.3 7.9 6.16660483446 3.4065421046
d 0.7082 vp03 8.3 7.1 0.117922836484 5.77137443823
d 0.6281 vp03 6.3 6.3 0.384184281814 3.99163064088
s 0.8356 vp03 8.3 9.1 6.21537133266 2.62773627953
d 0.6838 vp03 7.1 7.1 4.81095799288 1.05326333556
d 0.4937 vp03 7.1 8.3 3.0150874742 3.21465603786
d 0.7083 vp03 9.1 8.7 3.15130807062 0.569677934035
s 1.163 vp03 7.9 7.9 5.42056879673 5.47706306523
d 0.7877 vp03 7.9 7.5 5.39755243752 4.79928637279
d 0.5155 vp03 6.7 7.1 3.54774565018 3.40221570171
d 0.3797 vp03 5.9 7.1 1.92182078256 4.9645043897
d 0.6115 vp03 6.3 6.7 5.35833982376 2.86933893678
d 0.7952 vp03 7.9 7.5 1.50920341337 5.55514997286
d 0.7951 vp03 6.7 7.5 1.72963257525 0.396066156311
d 0.3878 vp03 6.3 7.9 3.06272759561 0.455175380117
d 0.788 vp03 7.9 6.3 0.101712314346 0.354990967256
d 0.8996 vp03 7.5 6.7 4.84143326144 4.82242666631
s 0.7241 vp03 7.5 7.5 6.22752769913 5.28364295695
d 0.8263 vp03 6.7 7.1 5.04918063347 1.5285474767
d 0.3469 vp03 7.1 6.7 0.340864538663 2.65813096381
s 0.9001 vp03 8.3 8.3 1.8021484243 3.14712076692
s 0.9794 vp03 8.7 8.3 1.95892606069 0.353582391805
d 0.4589 vp03 7.1 7.1 6.19844797338 3.46332498923
d 0.8518 vp03 7.5 7.9 5.81697797702 5.57044463394
s 1.1401 vp03 5.9 6.3 0.127576741706 4.81427309048
s 0.7151 vp03 9.1 8.3 3.88318066734 4.98272227822
s 1.0451 vp03 7.9 9.1 0.30723081466 4.18200225985
s 0.772 vp03 7.9 8.7 5.7205443365 4.91067387367
d 0.8193 vp03 7.1 7.1 4.48976186682 1.88328796509
s 0.6997 vp03 7.9 7.9 3.64563171037 4.02290542837
s 0.9235 vp03 7.9 7.9 1.95481405776 1.34923142286
s 0.8514 vp03 9.1 9.1 4.8583162943 4.70700864585
s 0.5715 vp03 6.7 7.5 5.48370241812 5.26162155658
d 0.6352 vp03 8.3 7.9 0.131563419059 4.19876293021
s 0.7633 vp03 7.1 6.7 3.45765367679 6.03182162616
s 0.9851 vp03 7.5 7.5 2.8206363026 0.19751501089
d 0.6116 vp03 7.9 7.5 2.95408243471 0.0712770577451
d 0.628 vp03 9.1 7.9 1.13861363716 2.34764993873
s 0.7401 vp03 7.9 7.9 0.82170520952 5.85832825605
d 0.5807 vp03 7.1 6.7 3.65160868166 5.95643528289
d 0.6034 vp03 7.5 8.3 4.28535963945 4.04416398631
d 0.5876 vp03 8.7 7.9 2.04682837098 1.47945706694
d 0.5715 vp03 5.9 6.3 4.91455063444 2.81648694226
d 0.708 vp03 8.3 8.3 0.514605407147 3.70495117637
d 0.6749 vp03 7.1 7.1 1.95732583208 5.66363826622
d 0.7635 vp03 6.7 5.9 3.75419663457 3.42133679316
d 0.6771 vp03 8.7 8.7 0.711994011917 3.29808700108
d 0.8442 vp03 7.1 7.5 5.87172547126 5.54966906488
d 0.5481 vp03 5.9 5.9 5.24933949275 3.23293912006
d 0.9721 vp03 7.5 7.5 1.31743200949 0.183226998039
d 0.6696 vp03 9.1 9.1 5.3199575548 1.29075798043
s 0.7717 vp03 8.7 8.3 3.33199793719 4.38513468481
d 0.5958 vp03 8.3 8.3 1.13462903035 0.343333186697
d 0.5719 vp03 8.3 7.9 5.50711256364 2.85011142818
d 0.6034 vp03 8.3 8.3 5.06624925474 1.99622926421
d 0.6197 vp03 8.7 9.1 0.546222568606 3.85670438056
s 0.6284 vp03 6.3 7.5 5.86022209528 2.96218907479
d 0.6193 vp03 8.7 8.7 4.94341345431 0.600382721171
d 0.7 vp03 7.9 7.1 0.616003548005 5.8358531156
s 0.8356 vp03 8.7 7.9 1.79354834835 2.27499358962
d 0.7713 vp03 8.7 8.7 0.0139814173618 4.2043280306
d 0.4598 vp03 7.9 5.9 1.05556890774 5.90757812685
s 1.1476 vp03 9.1 8.7 2.86733609831 4.50295986529
d 0.828 vp03 7.5 6.3 2.19522390918 3.36664158655
d 0.4436 vp03 7.9 6.3 1.3838760354 5.88604437604
d 0.8724 vp03 7.5 8.7 1.51569565485 5.82804833261
d 0.7719 vp03 7.9 8.7 2.58481439002 2.15741849455
s 0.7723 vp03 9.1 8.3 2.09161659598 5.60035337347
d 0.5486 vp03 6.3 6.7 5.2553947011 0.845628074202
d 0.4998 vp03 5.9 6.7 6.15299580926 3.82456043717
s 0.6201 vp03 6.7 6.7 5.9549980478 6.15102541193
s 0.5811 vp03 7.5 7.1 4.85737466068 0.266544890337
d 0.7797 vp03 5.9 5.9 4.43402323419 0.35838401549
d 0.5874 vp03 6.7 7.5 3.07679387954 1.90303350871
s 0.7073 vp03 7.1 7.1 1.08973661574 5.67926869323
s 0.804 vp03 7.9 7.5 6.13843148626 0.324097363044
s 0.5082 vp03 7.5 7.5 0.914246349509 1.88922819915
s 0.6682 vp03 7.9 9.1 1.9344682055 0.524315736227
s 0.8521 vp03 7.9 7.9 2.51697633543 4.08295480073
d 0.7952 vp03 7.5 5.9 4.77905528227 1.0958493031
d 0.68 vp03 8.7 8.3 5.14124824654 3.32739053718
s 0.9322 vp03 7.5 7.1 1.85590062494 3.09482045638
d 0.5473 vp03 5.9 6.3 0.134735229043 2.29817728998
d 0.7002 vp03 6.3 7.5 2.4479847516 0.0938322559393
d 0.7319 vp03 8.7 8.7 1.73362481302 2.5825928242
d 0.2992 vp03 7.5 5.9 3.37156685685 1.80407069813
s 1.3231 vp03 8.3 8.7 5.62524605035 4.29653090965
s 0.7879 vp03 9.1 7.9 3.3165988945 5.81732923038
d 0.8756 vp03 6.7 6.7 2.76334883437 1.81648164715
d 0.9232 vp03 8.7 8.7 5.84740688079 1.58344571684
d 0.3793 vp03 7.1 5.9 2.3204079742 0.558000600832
s 0.5952 vp03 8.7 8.3 6.05442002935 3.16889172122
d 0.3234 vp03 6.3 8.3 2.02094839415 3.57224119314
d 0.515 vp03 6.3 7.5 4.46698165396 4.87838546272
d 0.5471 vp03 7.9 8.3 0.448926087973 1.32473866849
d 0.5568 vp03 7.1 7.9 3.92653322948 2.86318175154
s 0.9319 vp03 7.5 8.3 4.62317885028 2.48845808023
s 0.8451 vp03 8.7 8.7 1.44084794456 0.579879706796
d 0.7233 vp03 7.5 8.3 3.06128246945 1.96429030023
d 0.7315 vp03 6.7 6.7 3.30180264144 3.35313581963
d 0.5799 vp03 6.7 7.1 2.31481716444 2.05434867619
s 0.5795 vp03 8.3 8.3 0.69057651232 3.36361888016
d 0.5234 vp03 6.7 6.3 1.01361424471 4.67565932567
s 0.6278 vp03 7.5 7.5 3.51348635581 5.31732572245
d 0.5555 vp03 7.9 7.1 2.09810810127 3.7530660054
d 0.5637 vp03 7.5 9.1 2.60351207543 4.53997347231
d 0.612 vp03 7.5 7.1 6.17941425646 0.180096934843
d 0.5636 vp03 9.1 7.1 4.80244219072 5.54870138634
d 0.5638 vp03 7.5 6.7 5.28757309367 6.10571628539
s 0.6434 vp03 7.5 7.5 4.68168910317 4.16748431876
s 0.5048 vp03 9.1 9.1 0.14861848336 5.76247167433
d 0.6997 vp03 8.7 7.5 4.34469808546 2.62708172776
d 0.8031 vp03 7.5 8.3 2.43165874223 3.62266423417
d 0.8675 vp03 8.3 7.5 4.39318773185 5.73700683433
d 1.292 vp03 7.9 7.9 4.16120224249 4.64665495524
d 0.4989 vp03 6.3 7.5 2.40659830023 4.84769330321
s 0.5316 vp03 9.1 8.3 4.06454771839 0.0447096250947
d 0.5402 vp03 7.5 7.5 4.3702748592 2.45729767099
d 0.4679 vp03 6.3 5.9 2.94646682507 5.2658117434
d 0.5878 vp03 8.3 8.3 3.64674520629 0.0455010919361
d 0.4687 vp03 6.7 7.5 6.14994306268 1.76674985286
d 0.3959 vp03 8.3 6.7 2.62080209211 3.58249801711
d 0.7231 vp03 8.7 8.3 2.1844951894 5.38491020793
d 0.4444 vp03 7.1 6.3 4.62714234391 5.66896779611
d 0.4129 vp03 6.7 6.7 2.80211566014 1.39536768541
d 0.4096 vp03 8.7 7.1 3.9845070235 1.35612363332
d 0.7632 vp03 6.7 6.7 4.51047710258 5.55813034394
s 0.5555 vp03 7.9 8.3 3.82297265068 1.89820906853
s 0.6837 vp03 7.9 8.3 1.67930379307 3.77131878926
s 0.7146 vp03 7.9 8.7 2.0774116801 4.64548558291
d 1.4917 vp03 6.7 6.3 2.10281411991 5.22355472685
s 0.9072 vp03 7.9 6.7 5.30122611646 0.302085948439
s 1.2679 vp03 6.3 7.9 3.40472553197 4.38068266575
d 0.5001 vp03 7.1 7.9 3.91248585069 3.78676483069
d 0.5159 vp03 5.9 6.7 4.95122201029 2.67559522613
d 0.3952 vp03 5.9 5.9 4.42377087951 0.599906937391
d 0.4435 vp03 7.1 8.3 3.32494953396 2.80896763953
d 0.3811 vp03 7.1 8.7 1.49220753171 6.08866715111
d 0.2849 vp03 7.5 5.9 2.68114988036 5.67098476635
d 0.4674 vp03 6.7 5.9 0.104131476482 0.871107244916
s 0.6316 vp03 7.5 7.1 4.14191044634 4.20598960439
s 0.5875 vp03 7.9 7.9 4.60723656231 4.16447238574
s 0.4205 vp03 8.3 8.7 0.592946648321 3.13138187888
s 1.067 vp03 6.7 7.1 4.87048610816 1.83532899023
d 0.4979 vp03 7.5 9.1 2.84821900826 2.23734690553
d 0.8514 vp03 7.1 6.3 1.58486609605 0.782155584351
d 0.6436 vp03 5.9 6.3 4.69602771837 6.16479703276
d 0.692 vp03 8.7 8.7 1.06857800134 1.9557727677
d 0.8354 vp03 7.9 7.9 4.88993803439 1.32762174055
d 0.5143 vp03 7.1 7.5 0.34652775123 0.508236343314
d 0.5954 vp03 7.1 7.9 1.84442124505 2.60612801351
d 0.4836 vp03 5.9 6.7 3.27871178428 5.45046166497
d 0.5479 vp03 7.1 8.3 5.81212880353 1.00897520485
d 0.363 vp03 6.3 6.7 0.715289498666 4.09911160461
d 0.5704 vp03 7.9 7.1 0.217014744157 4.57302693332
d 0.5606 vp03 6.7 7.1 4.52623910015 0.00309828287216
d 0.5948 vp03 7.1 7.1 1.54537326796 3.99394359979
d 0.4682 vp03 7.5 5.9 0.782680531191 3.20848769287
d 0.828 vp03 7.9 8.3 5.2119156515 4.58630817356
d 0.6598 vp03 8.3 8.3 3.71515163799 4.91765996076
d 0.6755 vp03 7.5 7.5 5.43275382411 6.09327091072
d 0.4754 vp03 8.3 7.1 1.34504255688 2.20916412479
d 0.4187 vp03 6.7 6.3 3.10171431581 5.6499916333
d 0.4985 vp03 7.9 7.9 5.34780496268 2.79752611149
d 0.6754 vp03 5.9 6.3 1.90453833152 3.27697534987
d 0.5954 vp03 7.1 7.5 5.23109063783 2.92176442462
d 0.6674 vp03 7.1 7.5 0.806652718361 3.03098676538
d 0.5804 vp03 6.7 6.7 2.58464384748 0.757674452951
d 0.5731 vp03 6.3 7.1 5.30330187025 4.79479340966
d 0.7395 vp03 6.7 6.7 2.9027532091 0.616720400483
d 0.6056 vp03 7.5 7.5 2.71090045997 3.19235512998
d 0.4363 vp03 6.7 7.9 6.15351065764 1.98526800402
d 0.6036 vp03 7.9 7.5 4.025184223 0.310869357886
d 0.5958 vp03 7.5 7.1 2.23199247368 4.59717055721
d 0.676 vp03 7.1 8.7 6.09603331741 2.71699640997
s 0.7078 vp03 8.3 8.3 6.1866262197 5.48016808873
s 0.7074 vp03 6.7 7.1 4.31816465375 3.70603314453
d 0.7555 vp03 6.7 7.5 0.569940955775 3.33132727598
d 0.4434 vp03 5.9 7.9 2.61415337951 1.43156196972
d 0.4839 vp03 6.7 6.3 5.03569332674 4.61185382486
d 0.5873 vp03 8.7 9.1 6.08734410378 2.03320004239
d 0.4443 vp03 6.3 6.3 5.54756429851 1.29880017348
d 0.6348 vp03 8.7 8.7 5.20568058128 1.6637708227
d 0.4757 vp03 8.7 7.9 6.09468871329 1.36921220969
d 0.5559 vp03 8.3 8.3 1.9747482827 4.74461891004
d 0.5644 vp03 8.7 7.9 4.96716644163 5.08702198202
d 0.332 vp03 5.9 5.9 3.31971221998 0.372740411053
d 0.6427 vp03 7.1 7.1 1.7223857932 3.10862073673
d 0.5557 vp03 7.9 6.3 0.248664089548 4.85310612653
d 0.4919 vp03 5.9 7.1 2.02715805977 4.10162265802
d 0.5477 vp03 5.9 7.5 1.53944947755 4.74159975028
d 0.4677 vp03 8.3 7.9 5.78204006842 3.00075691095
s 0.6037 vp03 8.7 7.9 1.57451970103 2.75046455982
s 0.5079 vp03 7.1 7.9 3.86903939295 1.43641309465
s 0.643 vp03 9.1 9.1 1.72518667873 1.18637588929
d 0.5153 vp03 7.9 8.3 2.35186669268 5.91622433962
d 0.6105 vp03 8.7 8.7 5.55692776742 1.73257730967
d 0.692 vp03 9.1 8.3 2.37281479936 0.862037645403
d 1.1234 vp03 8.3 8.3 2.782548102 5.14812214074
d 0.4521 vp03 7.9 8.3 4.89544559293 5.47984557357
d 0.6094 vp03 5.9 5.9 3.57212815917 1.17876306911
d 0.748 vp03 8.7 7.9 0.51716357853 0.282721631208
d 0.5077 vp03 7.1 6.7 5.34232124011 5.75604390202
d 0.3872 vp03 6.3 6.3 0.476911274997 4.6092693675
d 0.5253 vp03 9.1 9.1 1.48263188688 5.34654206785
d 0.3795 vp03 5.9 7.9 3.48320116361 2.29240869947
d 0.6676 vp03 7.1 9.1 4.85481624219 4.7365263079
s 0.9714 vp03 8.3 7.5 3.50827674793 4.57486953613
d 0.4025 vp03 7.9 6.7 1.95388770337 4.079395901
d 0.4362 vp03 6.3 5.9 5.25535011458 1.25688344672
d 0.6745 vp03 9.1 9.1 4.58440233498 1.86599496493
s 0.7235 vp03 7.5 7.5 0.16570539461 6.02659766384
d 0.9225 vp03 7.1 7.1 3.91393257741 1.24238142252
s 1.2513 vp03 6.7 6.7 4.07921561477 0.773866361204
d 1.2276 vp03 7.5 5.9 5.00746651785 5.11761252266
d 0.6908 vp03 7.9 7.9 3.58898189359 0.703876604272
d 0.571 vp03 7.5 7.1 1.99879531708 0.455019392498
s 0.7477 vp03 9.1 8.3 5.1947745286 1.77163702921
d 0.443 vp03 6.3 6.3 5.80135994222 0.97141160034
d 0.6998 vp03 6.3 7.1 3.52354790138 0.0979527218575
d 0.6597 vp03 8.3 8.3 2.46007623146 0.299863602464
d 0.5803 vp03 6.7 7.1 3.12201753208 4.70777091964
s 0.708 vp03 8.3 8.7 4.5697034233 5.11978921644
d 0.5477 vp03 8.3 9.1 0.0486676932595 6.04074873162
d 0.5158 vp03 6.3 5.9 2.49788311958 0.440991757374
d 0.7878 vp03 6.7 7.1 1.17705018998 4.72902150748
d 0.8116 vp03 6.7 5.9 1.28954840412 2.03188784653
s 0.5077 vp03 8.7 8.7 2.92278668591 3.15481510622
d 0.4828 vp03 6.7 7.9 1.3456900974 1.01133560218
d 0.8672 vp03 8.7 8.3 0.761517339846 1.77179514909
s 0.9467 vp03 9.1 7.1 3.26350379812 3.92372466409
s 0.6588 vp03 5.9 5.9 1.02159889417 5.10158444117
s 0.8512 vp03 7.1 7.1 4.98133855582 4.05215025337
d 0.6346 vp03 7.5 7.9 2.38816633015 2.32103291132
d 0.5646 vp03 7.1 7.1 6.00114968215 3.72214202068
s 0.7009 vp03 6.7 5.9 6.21098397568 2.51779759689
d 0.4605 vp03 8.3 6.3 3.73677017966 0.536414553555
d 0.5964 vp03 8.3 7.9 0.790310282987 3.89891288548
d 0.4685 vp03 7.1 6.7 0.123951979319 5.3254910827
d 0.6514 vp03 7.9 7.5 1.01711760728 5.10429091944
d 0.5479 vp03 7.9 7.5 1.4393477946 4.40470423695
d 0.955 vp03 8.7 6.7 1.39116588698 0.677425822325
s 1.0438 vp03 7.5 6.3 5.85693125506 3.79243242641
d 0.8605 vp03 8.7 7.1 0.854084590438 5.88646295106
d 0.2199 vp03 7.1 8.3 0.722844786995 6.00744815933
s 0.7862 vp03 9.1 8.7 2.32095336855 3.38770498143
s 0.5868 vp03 6.3 7.1 2.40042434817 2.19012590702
s 0.7638 vp03 8.3 8.7 3.25534459338 2.30043977386
s 0.3717 vp03 7.9 5.9 0.269182083154 3.78952262037
s 0.6516 vp03 9.1 7.5 4.99495257274 0.211207219835
d 0.34 vp03 7.9 7.1 4.39914302952 1.1431161866
d 0.5159 vp03 9.1 7.9 3.17671438567 2.79758493231
d 0.3882 vp03 7.9 5.9 2.70405344113 1.14932980133
d 0.5155 vp03 7.5 8.7 3.07816042262 0.197185260382
d 0.4423 vp03 6.3 7.5 1.57051617491 1.67889211923
d 0.636 vp03 7.1 7.9 0.178906346639 1.98720021512
d 0.684 vp03 8.7 9.1 0.852427697409 1.78892548959
d 0.4743 vp03 6.7 6.7 3.19531483414 5.1710639032
s 0.6426 vp03 8.7 8.7 0.822473675654 1.44986806768
d 0.8358 vp03 6.3 6.3 3.66877358041 5.12468550166
s 0.6689 vp03 7.9 8.3 5.14518829429 4.10761292719
s 0.6195 vp03 6.7 7.1 6.14156317212 5.52694067131
s 0.5943 vp03 7.5 8.7 0.759599112363 4.93725709801
d 0.5634 vp03 7.1 8.7 4.67007703188 4.85332039619
d 0.7478 vp03 8.7 8.3 0.247361648274 3.86969036436
d 0.6106 vp03 9.1 8.7 2.63143769338 1.13182061127
s 0.8119 vp03 8.7 7.5 4.01121901816 4.43401480614
d 0.6593 vp03 6.7 7.5 3.4897999191 4.44501086679
d 0.6518 vp03 6.3 5.9 3.1148291415 1.51344608532
d 0.6754 vp03 7.5 7.1 3.18773069391 5.50701429145
d 0.8183 vp03 7.9 7.9 5.52323756188 1.41623924138
d 0.6915 vp03 7.1 7.9 2.35582810758 2.42276811749
d 0.4434 vp03 7.5 7.9 3.95205342367 5.97025765298
d 1.0518 vp03 8.7 8.7 4.39919306287 2.75207538167
s 0.636 vp03 6.3 7.9 3.68670408431 3.0138794383
d 0.5936 vp03 7.9 9.1 1.73882456976 3.07115141228
d 0.4356 vp03 7.1 5.9 5.45253211418 4.09925677794
d 0.516 vp03 8.3 7.1 4.29911332789 4.90210509064
d 0.4441 vp03 6.3 8.3 3.50547372087 2.76988835001
d 0.6836 vp03 7.9 6.7 0.969311670512 1.06944337443
d 0.5231 vp03 8.7 7.5 1.33136790283 0.102947940792
s 0.7002 vp03 9.1 9.1 5.48787665731 4.993587863
s 0.9718 vp03 8.3 8.7 2.421992778 1.24323812493
d 0.5481 vp03 7.9 5.9 3.32161050658 5.34070890366
d 0.7958 vp03 6.3 7.5 2.50417919306 0.98265110419
d 0.5388 vp03 7.1 6.7 4.08130882736 2.87515913818
d 0.9795 vp03 6.7 6.3 3.81271980293 4.51720298836
d 1.0759 vp03 7.9 9.1 2.66497940272 2.2489215445
d 0.4434 vp03 8.7 7.1 0.732214174145 3.82488594921
d 0.5569 vp03 6.7 8.7 4.51672307966 2.67212570357
s 0.5348 vp03 8.3 8.7 4.46386040175 2.82807446536
d 0.5477 vp03 7.9 8.3 1.76889694977 1.46248115031
s 1.2834 vp03 6.7 7.9 0.470141931219 2.37462121364
s 0.5721 vp03 8.7 8.7 5.77314766825 5.27039042823
d 0.5795 vp03 8.7 9.1 5.79730012581 0.0908416544729
s 0.9793 vp03 8.7 8.3 0.0670530520459 0.951746964214
s 0.4996 vp03 5.9 6.3 3.34367831323 3.32319563058
s 0.4433 vp03 7.9 7.1 1.97082368725 0.105582697419
d 0.5159 vp03 7.1 7.1 3.26128299669 5.19979675595
d 0.6519 vp03 7.9 7.1 2.54088966146 4.06398423757
d 0.4833 vp03 9.1 7.9 5.42742660988 3.35096257755
d 0.524 vp03 8.7 7.9 3.66052764617 4.00380607763
d 0.5635 vp03 7.5 7.1 4.00972068948 1.20040593284
d 0.8668 vp03 6.7 6.3 5.57560296206 4.75868905542
d 0.4595 vp03 7.9 7.1 0.277294725765 4.09710796259
d 0.6832 vp03 7.5 8.3 3.99651799203 3.18204994192
d 0.4513 vp03 5.9 5.9 4.58425491712 0.787423926579
d 0.3239 vp03 7.1 6.3 0.779228278743 3.50488140656
d 0.4195 vp03 6.7 7.1 5.32501991484 4.05999693758
s 1.1795 vp03 7.9 8.7 5.9645022018 3.7506682431
d 0.5396 vp03 7.9 7.1 0.774197812695 2.29765247682
d 0.7233 vp03 9.1 9.1 6.04316633005 3.38302497239
s 0.7715 vp03 6.7 7.1 5.00072453803 2.55960006421
s 0.8838 vp03 7.5 9.1 3.99485944002 4.52072872075
d 0.8109 vp03 8.7 7.5 4.62054943385 0.110523874198
s 0.7401 vp03 7.1 7.1 4.15939692225 4.42646919938
d 0.4836 vp03 9.1 7.9 2.61022557631 4.53227787914
s 0.4829 vp03 7.9 7.9 5.2824718935 5.94562114385
s 0.6835 vp03 6.7 7.1 1.52374075733 5.86924031463
s 0.5878 vp03 6.7 6.7 4.47562391319 3.54677875651
d 0.7627 vp03 8.7 8.7 6.13353393304 2.22109277436
d 1.1476 vp03 7.9 7.9 4.04209816749 4.87548755402
d 0.476 vp03 5.9 5.9 5.69534131702 4.76140027771
d 0.4994 vp03 8.3 8.7 4.78944114163 1.57125290701
d 0.4362 vp03 7.5 7.5 0.686059699634 2.19010625339
d 0.5315 vp03 7.9 7.9 0.175364700025 4.50312803251
s 0.659 vp03 8.3 7.5 3.37852481829 5.44877162229
d 0.6115 vp03 8.3 6.3 0.447787407004 5.46840089235
d 0.476 vp03 7.5 6.7 5.92762450065 2.63789798021
d 0.6674 vp03 6.7 6.3 3.4764807629 3.13246610158
d 0.6512 vp03 8.3 9.1 5.72176917098 1.17795978557
d 0.6917 vp03 7.1 5.9 2.01697514019 3.7329337096
s 0.86 vp03 7.5 7.1 6.25626105116 5.22950530041
d 1.5236 vp03 7.1 7.1 5.31217516208 5.38090970042
d 1.4119 vp03 7.5 9.1 0.241585150466 4.1235770566
d 0.6112 vp03 7.5 7.1 3.96121275902 3.75634740668
d 0.3157 vp03 5.9 7.5 2.01503686553 0.557493101168
